Easting,Northing,Depth (Proc),Primary Depth,Secondary Depth
146328.805,6834764.356,6.364,10.932,10.887
146328.698,6834764.309,6.364,10.942,10.900
146328.579,6834764.269,6.384,10.972,10.903
146328.486,6834764.233,6.386,10.979,10.909
146328.389,6834764.198,6.374,10.973,10.911
146328.301,6834764.168,6.379,10.982,10.925
146328.204,6834764.132,6.374,10.980,10.930
146328.097,6834764.091,6.365,10.972,10.929
146327.998,6834764.036,6.366,10.972,10.948
146327.900,6834763.988,6.377,10.981,10.933
146327.783,6834763.922,6.386,10.986,10.922
146327.642,6834763.834,6.401,10.996,10.921
146327.507,6834763.750,6.383,10.972,10.916
146327.366,6834763.655,6.376,10.960,10.904
146327.220,6834763.560,6.386,10.963,10.909
146327.065,6834763.453,6.398,10.969,10.907
146326.879,6834763.330,6.381,10.946,10.903
146326.719,6834763.224,6.382,10.942,10.902
146326.559,6834763.105,6.384,10.941,10.911
146326.400,6834762.999,6.391,10.945,10.901
146326.244,6834762.892,6.423,10.976,10.912
146326.067,6834762.768,6.411,10.964,10.912
146325.921,6834762.673,6.403,10.958,10.917
146325.785,6834762.584,6.401,10.958,10.921
146325.648,6834762.494,6.408,10.968,10.934
146325.531,6834762.422,6.411,10.975,10.934
146325.399,6834762.339,6.410,10.978,10.936
146325.296,6834762.285,6.415,10.985,10.942
146325.197,6834762.230,6.418,10.992,10.945
146325.104,6834762.188,6.427,11.003,10.961
146325.023,6834762.144,6.434,11.013,10.956
146324.917,6834762.103,6.443,11.023,10.967
146324.819,6834762.068,6.442,11.023,10.965
146324.719,6834762.039,6.435,11.015,10.961
146324.613,6834762.004,6.445,11.024,10.956
146324.494,6834761.964,6.436,11.013,10.951
146324.363,6834761.932,6.428,11.001,10.951
146324.201,6834761.883,6.424,10.993,10.945
146324.056,6834761.840,6.430,10.993,10.943
146323.902,6834761.790,6.433,10.991,10.944
146323.739,6834761.729,6.433,10.987,10.949
146323.572,6834761.675,6.438,10.986,10.937
146323.377,6834761.597,6.445,10.988,10.941
146323.213,6834761.536,6.448,10.987,10.944
146323.049,6834761.468,6.444,10.980,10.940
146322.893,6834761.400,6.444,10.979,10.940
146322.697,6834761.310,6.452,10.986,10.938
146322.559,6834761.246,6.465,10.999,10.938
146322.434,6834761.182,6.458,10.993,10.938
146322.317,6834761.116,6.457,10.994,10.945
146322.200,6834761.057,6.457,10.995,10.955
146322.101,6834760.996,6.454,10.994,10.954
146321.987,6834760.917,6.455,10.996,10.955
146321.909,6834760.867,6.459,11.001,10.962
146321.827,6834760.811,6.462,11.006,10.972
146321.745,6834760.754,6.479,11.024,10.958
146321.659,6834760.699,6.469,11.015,10.964
146321.568,6834760.643,6.461,11.009,10.980
146321.447,6834760.572,6.461,11.011,10.963
146321.330,6834760.512,6.464,11.015,10.966
146321.206,6834760.460,6.467,11.020,10.973
146321.023,6834760.375,6.467,11.020,10.978
146320.881,6834760.312,6.466,11.020,10.967
146320.726,6834760.250,6.470,11.024,10.967
146320.569,6834760.175,6.480,11.035,10.965
146320.409,6834760.107,6.473,11.029,10.969
146320.224,6834760.036,6.473,11.029,10.970
146320.068,6834759.974,6.482,11.040,10.978
146319.909,6834759.912,6.475,11.035,10.990
146319.759,6834759.856,6.479,11.041,10.984
146319.613,6834759.799,6.473,11.037,10.996
146319.458,6834759.744,6.476,11.042,10.998
146319.330,6834759.692,6.476,11.042,11.003
146319.211,6834759.652,6.485,11.052,10.993
146319.096,6834759.612,6.510,11.077,10.996
146318.986,6834759.571,6.483,11.049,11.002
146318.881,6834759.543,6.475,11.040,11.003
146318.758,6834759.503,6.500,11.063,10.994
146318.643,6834759.457,6.479,11.041,10.998
146318.524,6834759.417,6.486,11.045,10.994
146318.357,6834759.369,6.482,11.038,10.986
146318.225,6834759.317,6.480,11.034,10.988
146318.083,6834759.260,6.477,11.029,10.992
146317.942,6834759.210,6.490,11.041,10.990
146317.765,6834759.150,6.497,11.046,10.981
146317.610,6834759.088,6.500,11.047,10.982
146317.429,6834759.022,6.488,11.035,10.981
146317.248,6834758.956,6.484,11.032,10.982
146317.098,6834758.900,6.492,11.040,10.993
146316.948,6834758.844,6.500,11.049,10.988
146316.803,6834758.800,6.489,11.040,10.996
146316.666,6834758.749,6.482,11.035,10.993
146316.530,6834758.711,6.488,11.043,11.012
146316.386,6834758.667,6.489,11.047,11.012
146316.268,6834758.640,6.492,11.051,11.001
146316.162,6834758.605,6.500,11.061,11.012
146316.054,6834758.590,6.487,11.049,11.016
146315.958,6834758.567,6.500,11.062,11.012
146315.839,6834758.527,6.522,11.085,11.012
146315.743,6834758.498,6.505,11.068,11.011
146315.642,6834758.463,6.506,11.068,11.024
146315.540,6834758.421,6.509,11.069,11.011
146315.421,6834758.381,6.516,11.074,11.014
146315.300,6834758.322,6.506,11.062,11.013
146315.149,6834758.254,6.506,11.059,11.008
146315.011,6834758.196,6.512,11.062,11.013
146314.859,6834758.121,6.505,11.053,11.012
146314.712,6834758.058,6.511,11.057,11.005
146314.556,6834757.977,6.530,11.075,11.004
146314.391,6834757.910,6.516,11.060,11.012
146314.213,6834757.824,6.514,11.058,11.003
146314.054,6834757.763,6.508,11.054,11.016
146313.903,6834757.700,6.511,11.058,11.007
146313.757,6834757.644,6.511,11.060,11.008
146313.608,6834757.607,6.507,11.059,11.011
146313.454,6834757.558,6.507,11.062,11.009
146313.319,6834757.526,6.501,11.060,11.023
146313.198,6834757.505,6.503,11.064,11.021
146313.072,6834757.485,6.519,11.083,11.019
146312.952,6834757.471,6.539,11.106,11.021
146312.809,6834757.453,6.514,11.084,11.024
146312.686,6834757.452,6.508,11.081,11.026
146312.557,6834757.445,6.499,11.075,11.023
146312.425,6834757.444,6.503,11.082,11.031
146312.267,6834757.440,6.501,11.083,11.039
146312.122,6834757.441,6.500,11.085,11.058
146311.981,6834757.435,6.507,11.093,11.038
146311.836,6834757.430,6.499,11.087,11.041
146311.690,6834757.418,6.492,11.081,11.042
146311.542,6834757.394,6.491,11.080,11.038
146311.377,6834757.359,6.493,11.080,11.038
146311.237,6834757.321,6.491,11.077,11.031
146311.101,6834757.282,6.495,11.078,11.036
146310.964,6834757.225,6.497,11.078,11.024
146310.832,6834757.180,6.493,11.070,11.022
146310.684,6834757.111,6.504,11.075,11.015
146310.555,6834757.053,6.517,11.084,11.015
146310.421,6834756.989,6.497,11.059,11.008
146310.292,6834756.931,6.501,11.058,11.011
146310.171,6834756.872,6.528,11.081,11.002
146310.020,6834756.803,6.518,11.067,10.992
146309.886,6834756.739,6.502,11.048,11.000
146309.757,6834756.681,6.511,11.054,10.987
146309.628,6834756.623,6.511,11.051,10.993
146309.453,6834756.537,6.502,11.041,10.977
146309.324,6834756.479,6.510,11.047,10.972
146309.195,6834756.415,6.499,11.036,10.968
146309.066,6834756.363,6.496,11.033,10.966
146308.907,6834756.301,6.504,11.041,10.966
146308.779,6834756.256,6.503,11.040,10.968
146308.652,6834756.217,6.500,11.037,10.975
146308.521,6834756.191,6.502,11.041,10.984
146308.391,6834756.165,6.501,11.040,11.007
146308.234,6834756.129,6.499,11.038,10.954
146308.096,6834756.116,6.500,11.039,10.946
146307.960,6834756.110,6.502,11.040,10.944
146307.818,6834756.104,6.498,11.037,10.947
146307.672,6834756.092,6.500,11.039,10.979
146307.502,6834756.090,6.501,11.039,10.996
146307.352,6834756.085,6.505,11.043,10.967
146307.198,6834756.080,6.511,11.050,10.979
146307.035,6834756.064,6.514,11.054,10.992
146306.876,6834756.059,6.509,11.050,11.000
146306.688,6834756.052,6.506,11.050,11.006
146306.534,6834756.047,6.502,11.048,11.000
146306.375,6834756.030,6.517,11.065,10.991
146306.225,6834756.019,6.500,11.051,11.001
146306.075,6834756.008,6.519,11.074,10.999
146305.937,6834755.995,6.517,11.074,11.011
146305.777,6834755.972,6.506,11.066,11.007
146305.643,6834755.946,6.491,11.053,11.011
146305.520,6834755.913,6.485,11.049,11.006
146305.398,6834755.880,6.488,11.053,11.013
146305.283,6834755.840,6.487,11.052,11.004
146305.123,6834755.772,6.504,11.070,11.006
146305.007,6834755.719,6.494,11.060,11.006
146304.873,6834755.655,6.505,11.071,11.009
146304.753,6834755.596,6.481,11.047,10.994
146304.631,6834755.531,6.486,11.050,10.983
146304.510,6834755.466,6.484,11.046,10.973
146304.380,6834755.401,6.473,11.034,10.960
146304.228,6834755.326,6.490,11.048,10.962
146304.099,6834755.262,6.464,11.020,10.951
146303.960,6834755.192,6.495,11.049,10.951
146303.819,6834755.141,6.457,11.009,10.924
146303.623,6834755.057,6.484,11.034,10.923
146303.478,6834755.007,6.465,11.013,10.916
146303.332,6834754.951,6.472,11.019,10.946
146303.182,6834754.901,6.484,11.030,10.925
146303.033,6834754.858,6.480,11.026,10.956
146302.862,6834754.810,6.474,11.021,10.926
146302.719,6834754.779,6.468,11.016,10.953
146302.571,6834754.748,6.470,11.021,11.006
146302.433,6834754.729,6.473,11.026,10.967
146302.299,6834754.716,6.490,11.046,10.982
146302.167,6834754.710,6.490,11.048,11.021
146302.017,6834754.705,6.505,11.066,11.017
146301.894,6834754.710,6.506,11.070,11.024
146301.775,6834754.715,6.523,11.088,11.024
146301.657,6834754.726,6.511,11.079,11.047
146301.509,6834754.740,6.510,11.079,11.024
146301.391,6834754.752,6.517,11.087,11.023
146301.268,6834754.757,6.512,11.081,11.024
146301.140,6834754.763,6.515,11.084,11.047
146301.008,6834754.762,6.513,11.082,11.024
146300.845,6834754.752,6.509,11.076,11.022
146300.677,6834754.736,6.509,11.074,11.014
146300.530,6834754.712,6.512,11.076,11.021
146300.343,6834754.666,6.513,11.074,11.011
146300.191,6834754.635,6.516,11.075,11.014
146300.033,6834754.593,6.509,11.066,11.021
146299.875,6834754.544,6.515,11.070,11.021
146299.712,6834754.489,6.529,11.082,11.018
146299.562,6834754.433,6.515,11.067,11.017
146299.407,6834754.377,6.524,11.075,11.005
146299.240,6834754.323,6.543,11.092,11.010
146299.094,6834754.260,6.522,11.071,11.006
146298.952,6834754.209,6.511,11.060,11.016
146298.819,6834754.152,6.507,11.056,11.008
146298.686,6834754.100,6.514,11.064,11.010
146298.535,6834754.032,6.517,11.068,11.025
146298.415,6834753.979,6.512,11.065,11.016
146298.286,6834753.927,6.542,11.096,11.020
146298.162,6834753.875,6.510,11.067,11.021
146298.043,6834753.829,6.494,11.054,11.023
146297.909,6834753.771,6.488,11.051,11.032
146297.785,6834753.726,6.488,11.054,11.038
146297.641,6834753.682,6.482,11.051,11.039
146297.517,6834753.636,6.477,11.048,11.034
146297.389,6834753.591,6.475,11.048,11.082
146297.262,6834753.558,6.489,11.063,11.038
146297.132,6834753.532,6.501,11.076,11.028
146297.006,6834753.505,6.533,11.107,11.026
146296.867,6834753.480,6.486,11.060,11.028
146296.702,6834753.451,6.474,11.046,11.024
146296.560,6834753.433,6.496,11.066,11.023
146296.418,6834753.421,6.492,11.061,11.002
146296.276,6834753.402,6.476,11.043,10.991
146296.121,6834753.385,6.478,11.042,10.980
146295.974,6834753.367,6.498,11.060,10.987
146295.801,6834753.339,6.486,11.045,10.978
146295.654,6834753.321,6.484,11.041,10.998
146295.502,6834753.290,6.485,11.040,10.998
146295.355,6834753.266,6.481,11.035,10.995
146295.208,6834753.241,6.494,11.046,10.992
146295.059,6834753.204,6.482,11.033,10.987
146294.890,6834753.169,6.484,11.035,10.983
146294.746,6834753.138,6.483,11.033,10.987
146294.611,6834753.106,6.482,11.031,10.984
146294.467,6834753.069,6.487,11.035,10.978
146294.336,6834753.037,6.490,11.038,10.988
146294.169,6834752.988,6.494,11.041,10.982
146294.034,6834752.950,6.479,11.026,10.970
146293.897,6834752.906,6.466,11.012,10.969
146293.761,6834752.861,6.458,11.003,10.969
146293.624,6834752.810,6.461,11.007,10.956
146293.462,6834752.761,6.471,11.018,10.950
146293.330,6834752.716,6.456,11.004,10.946
146293.190,6834752.679,6.443,10.992,10.934
146293.053,6834752.628,6.431,10.982,10.933
146292.921,6834752.589,6.430,10.982,10.932
146292.785,6834752.551,6.432,10.985,10.923
146292.637,6834752.514,6.412,10.966,10.916
146292.501,6834752.475,6.407,10.961,10.918
146292.370,6834752.443,6.407,10.961,10.907
146292.244,6834752.410,6.404,10.958,10.896
146292.113,6834752.378,6.391,10.944,10.886
146291.979,6834752.359,6.383,10.935,10.888
146291.817,6834752.317,6.374,10.925,10.877
146291.681,6834752.278,6.378,10.928,10.870
146291.542,6834752.247,6.375,10.923,10.866
146291.398,6834752.216,6.354,10.902,10.847
146291.207,6834752.176,6.353,10.899,10.849
146291.059,6834752.139,6.349,10.894,10.846
146290.914,6834752.102,6.343,10.887,10.842
146290.770,6834752.064,6.346,10.889,10.841
146290.605,6834752.029,6.338,10.880,10.825
146290.460,6834751.985,6.329,10.871,10.821
146290.319,6834751.941,6.316,10.857,10.810
146290.183,6834751.896,6.326,10.866,10.828
146290.046,6834751.845,6.326,10.866,10.796
146289.914,6834751.800,6.312,10.851,10.806
146289.785,6834751.749,6.323,10.862,10.777
146289.630,6834751.687,6.304,10.842,10.776
146289.497,6834751.629,6.294,10.832,10.769
146289.373,6834751.577,6.285,10.824,10.772
146289.239,6834751.519,6.270,10.810,10.765
146289.111,6834751.467,6.278,10.819,10.761
146288.977,6834751.403,6.296,10.838,10.755
146288.822,6834751.341,6.261,10.804,10.753
146288.684,6834751.284,6.254,10.797,10.749
146288.552,6834751.233,6.252,10.796,10.748
146288.410,6834751.176,6.249,10.793,10.734
146288.273,6834751.125,6.244,10.789,10.729
146288.130,6834751.062,6.237,10.782,10.722
146287.971,6834751.000,6.243,10.791,10.724
146287.837,6834750.936,6.230,10.779,10.711
146287.700,6834750.879,6.231,10.782,10.707
146287.570,6834750.821,6.213,10.766,10.704
146287.446,6834750.762,6.198,10.753,10.690
146287.304,6834750.705,6.190,10.747,10.693
146287.185,6834750.665,6.185,10.743,10.693
146287.074,6834750.625,6.177,10.737,10.677
146286.960,6834750.591,6.172,10.732,10.673
146286.843,6834750.563,6.168,10.728,10.673
146286.712,6834750.531,6.159,10.719,10.670
146286.594,6834750.504,6.160,10.720,10.662
146286.476,6834750.470,6.148,10.707,10.660
146286.349,6834750.438,6.139,10.698,10.653
146286.227,6834750.405,6.142,10.700,10.686
146286.095,6834750.366,6.153,10.711,10.647
146285.937,6834750.317,6.133,10.690,10.639
146285.801,6834750.272,6.123,10.680,10.635
146285.660,6834750.228,6.122,10.679,10.631
146285.519,6834750.178,6.153,10.709,10.619
146285.377,6834750.121,6.125,10.681,10.627
146285.205,6834750.054,6.126,10.683,10.641
146285.063,6834749.997,6.130,10.687,10.615
146284.913,6834749.947,6.144,10.701,10.606
146284.767,6834749.891,6.130,10.688,10.609
146284.621,6834749.834,6.128,10.686,10.612
146284.471,6834749.778,6.113,10.672,10.606
146284.329,6834749.721,6.108,10.668,10.610
146284.161,6834749.661,6.100,10.661,10.601
146284.020,6834749.604,6.099,10.661,10.596
146283.878,6834749.547,6.093,10.656,10.598
146283.744,6834749.483,6.090,10.656,10.601
146283.610,6834749.419,6.092,10.659,10.599
146283.458,6834749.344,6.092,10.661,10.602
146283.329,6834749.286,6.082,10.654,10.608
146283.216,6834749.220,6.078,10.651,10.607
146283.099,6834749.160,6.076,10.651,10.598
146282.982,6834749.095,6.070,10.646,10.598
146282.874,6834749.028,6.069,10.644,10.593
146282.745,6834748.970,6.066,10.641,10.588
146282.637,6834748.910,6.055,10.628,10.587
146282.524,6834748.850,6.052,10.624,10.584
146282.417,6834748.797,6.049,10.618,10.573
146282.301,6834748.737,6.046,10.613,10.573
146282.189,6834748.684,6.062,10.626,10.562
146282.073,6834748.625,6.051,10.612,10.563
146281.933,6834748.548,6.050,10.607,10.549
146281.817,6834748.489,6.052,10.606,10.547
146281.700,6834748.430,6.075,10.625,10.531
146281.580,6834748.371,6.046,10.591,10.524
146281.455,6834748.312,6.043,10.585,10.517
146281.329,6834748.248,6.041,10.579,10.513
146281.196,6834748.190,6.079,10.613,10.509
146281.044,6834748.121,6.068,10.598,10.496
146280.906,6834748.058,6.081,10.607,10.489
146280.769,6834748.007,6.090,10.613,10.485
146280.628,6834747.950,6.071,10.593,10.487
146280.494,6834747.886,6.038,10.558,10.490
146280.352,6834747.829,6.041,10.562,10.486
146280.191,6834747.755,6.042,10.564,10.491
146280.058,6834747.697,6.054,10.578,10.494
146279.928,6834747.626,6.040,10.565,10.492
146279.803,6834747.568,6.060,10.588,10.496
146279.677,6834747.503,6.078,10.607,10.499
146279.552,6834747.444,6.060,10.593,10.502
146279.417,6834747.368,6.061,10.597,10.501
146279.297,6834747.315,6.071,10.609,10.510
146279.181,6834747.256,6.074,10.615,10.523
146279.061,6834747.203,6.062,10.606,10.517
146278.930,6834747.132,6.094,10.641,10.521
146278.810,6834747.074,6.050,10.600,10.537
146278.697,6834747.007,6.037,10.590,10.532
146278.584,6834746.941,6.048,10.604,10.539
146278.467,6834746.882,6.058,10.615,10.535
146278.340,6834746.798,6.059,10.618,10.537
146278.227,6834746.732,6.044,10.604,10.534
146278.092,6834746.656,6.055,10.613,10.550
146277.956,6834746.573,6.046,10.602,10.535
146277.835,6834746.507,6.037,10.590,10.535
146277.709,6834746.436,6.040,10.590,10.543
146277.579,6834746.365,6.042,10.588,10.537
146277.449,6834746.301,6.052,10.593,10.536
146277.310,6834746.231,6.072,10.610,10.536
146277.145,6834746.151,6.071,10.606,10.539
146277.002,6834746.081,6.069,10.602,10.539
146276.859,6834746.012,6.074,10.606,10.554
146276.707,6834745.943,6.075,10.607,10.551
146276.569,6834745.873,6.108,10.640,10.568
146276.400,6834745.799,6.081,10.614,10.558
146276.270,6834745.735,6.074,10.608,10.560
146276.137,6834745.684,6.084,10.619,10.559
146276.000,6834745.633,6.116,10.652,10.568
146275.872,6834745.587,6.097,10.634,10.576
146275.744,6834745.542,6.098,10.636,10.572
146275.600,6834745.504,6.105,10.644,10.574
146275.473,6834745.465,6.153,10.693,10.583
146275.345,6834745.420,6.101,10.640,10.583
146275.223,6834745.387,6.099,10.640,10.590
146275.099,6834745.341,6.108,10.650,10.598
146274.975,6834745.295,6.138,10.681,10.599
146274.850,6834745.237,6.125,10.670,10.606
146274.708,6834745.173,6.140,10.687,10.610
146274.583,6834745.115,6.128,10.676,10.623
146274.462,6834745.050,6.132,10.681,10.636
146274.340,6834744.978,6.143,10.692,10.636
146274.218,6834744.907,6.153,10.703,10.654
146274.074,6834744.831,6.152,10.703,10.654
146273.948,6834744.760,6.197,10.748,10.664
146273.822,6834744.682,6.166,10.718,10.668
146273.700,6834744.617,6.181,10.734,10.677
146273.575,6834744.552,6.197,10.750,10.696
146273.431,6834744.476,6.206,10.760,10.705
146273.305,6834744.405,6.196,10.751,10.709
146273.161,6834744.323,6.202,10.758,10.722
146273.025,6834744.233,6.215,10.772,10.726
146272.906,6834744.155,6.233,10.792,10.751
146272.784,6834744.077,6.238,10.799,10.746
146272.670,6834744.005,6.238,10.800,10.753
146272.556,6834743.926,6.239,10.803,10.766
146272.443,6834743.854,6.253,10.817,10.776
146272.312,6834743.777,6.268,10.834,10.784
146272.204,6834743.716,6.272,10.838,10.790
146272.097,6834743.663,6.279,10.844,10.796
146271.981,6834743.616,6.284,10.848,10.807
146271.853,6834743.564,6.288,10.851,10.816
146271.739,6834743.530,6.306,10.866,10.820
146271.619,6834743.484,6.315,10.872,10.829
146271.496,6834743.438,6.325,10.880,10.837
146271.371,6834743.386,6.331,10.884,10.840
146271.238,6834743.329,6.341,10.892,10.855
146271.078,6834743.261,6.376,10.926,10.865
146270.939,6834743.191,6.376,10.926,10.878
146270.797,6834743.127,6.369,10.918,10.879
146270.609,6834743.036,6.380,10.929,10.897
146270.472,6834742.979,6.392,10.943,10.912
146270.329,6834742.916,6.396,10.948,10.906
146270.195,6834742.852,6.405,10.958,10.917
146270.063,6834742.807,6.416,10.972,10.927
146269.935,6834742.762,6.432,10.990,10.930
146269.786,6834742.712,6.436,10.997,10.943
146269.663,6834742.672,6.428,10.992,10.957
146269.548,6834742.632,6.436,11.002,10.962
146269.394,6834742.583,6.452,11.020,10.972
146269.279,6834742.542,6.456,11.026,10.981
146269.168,6834742.495,6.461,11.031,11.000
